PARENTUNID,Name,Stage,Status,FacilityType,DocumentID,Address,City,County,State,Zip,PHF,PHFCooked,PHFRaw,Database,HSUNID,FacilityName,FacilityType,InspectionType,InspectedBy,InspectionDate,NumCritical,NumNonCritical,TimeSpent,Enforcement,NonSmoking,Code,Description,IsCritical,IsRepeat,Observations,CorrectiveActions,CiolCorrectedSet,UNID,ViolUNID
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,D6E3706C9995A18F8525786200577799,Vito's Italian Restaurant,Full Service Restaurant,Routine,Tom Eick,3/29/2011 12:00:00 AM,3,3,1.5,,Smoke Free,760,Reheating for Hot Holding*,TRUE,FALSE,The meat sauce and marinaia was not reheated to 165F within 2 hours to eliminate pathogenic bacteria.,Rapidly reheat food for hot holding to 165¡F or above within 2 hours.,Corrected,D6E3706C9995A18F8525786200577799,D6E3706C9995A18F8525786200577799
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,D6E3706C9995A18F8525786200577799,Vito's Italian Restaurant,Full Service Restaurant,Routine,Tom Eick,3/29/2011 12:00:00 AM,3,3,1.5,,Smoke Free,1150,Nonfood Contact Surfaces,FALSE,FALSE,The nonfood contact surface of thecardboard used in the facility is not designed or constructed to be easily cleanable.,"Alter or replace this item to provide a surface that is free of unnecessary ledges, projections, and crevices.",,D6E3706C9995A18F8525786200577799,D6E3706C9995A18F8525786200577799
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,D6E3706C9995A18F8525786200577799,Vito's Italian Restaurant,Full Service Restaurant,Routine,Tom Eick,3/29/2011 12:00:00 AM,3,3,1.5,,Smoke Free,2570,Sewage Disposal System - Approved Sewage Disposal System*,TRUE,FALSE,Sewage disposes of in an unapproved disposal system or discharged improperly. Facility dumping mop water onto parking area.,"All liquid waste is to be disposed of in an approved sewage disposal system, either public or private. Insructed the facility manager to dump water into the mop sink.",Corrected,D6E3706C9995A18F8525786200577799,D6E3706C9995A18F8525786200577799
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,D6E3706C9995A18F8525786200577799,Vito's Italian Restaurant,Full Service Restaurant,Routine,Tom Eick,3/29/2011 12:00:00 AM,3,3,1.5,,Smoke Free,3180,Physical Facilities - Cleaning Frequency and Restrictions,FALSE,FALSE,Shelving above the meat slicer and under equipment in the kitchen noted in need of cleaning.,"All floors, walls, and ceilings must be cleaned as often as necessary to keep them clean. Cleaning of the physical facilities is an important measure in ensuring the protection and sanitary preparation of food. A regular cleaning schedule should be established and followed to maintain the facility in a clean and sanitary manner.",,D6E3706C9995A18F8525786200577799,D6E3706C9995A18F8525786200577799
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,24A16C4EAF47103C852577F2004A0968,Vito's Italian Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,3/12/10 0:00,1,0,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Precooked chicken breaded  and cheese in the prep units cold holding at improper temperatures. Cheese stacked above the chill line in the prep unit,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,Corrected,24A16C4EAF47103C852577F2004A0968,24A16C4EAF47103C852577F2004A0968
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,9E59DAFA40850264852578E100537991,Vito's Italian Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/28/2011 12:00:00 AM,4,0,0,,Smoke Free,220,"Eating, Drinking, or Using Tobacco*",TRUE,FALSE,The staff is drinking from an uncovered container in the food preparation area.,"Employees may drink from a closed beverage container if the container is handled to prevent contamination of (1) The employee's hands, (2) The container, and (3) Exposed food, clean equipment, utensils, and linens, and unwrapped single-service and single-use articles.",Corrected,9E59DAFA40850264852578E100537991,9E59DAFA40850264852578E100537991
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,9E59DAFA40850264852578E100537991,Vito's Italian Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/28/2011 12:00:00 AM,4,0,0,,Smoke Free,450,Hands - Preventing Contamination from Hands*,TRUE,FALSE,Employee observed handeling raw hamburger and chicken with gloves then moved to handeling clean equipment with the contaminated gloves.,Remove gloves after handeling raw meat and wash hands before handeling clean equipment. Ensure all food employees clean their hands and exposed portions of their arms with soap at a hand sink by vigorously rubbing together the surfaces of their lathered hands and arms for at least 20 seconds and thoroughly rinsing with clean water.,Corrected,9E59DAFA40850264852578E100537991,9E59DAFA40850264852578E100537991
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,9E59DAFA40850264852578E100537991,Vito's Italian Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/28/2011 12:00:00 AM,4,0,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,TRUE,Cut tomato in the salad 2 door pepsi case cold holding at improper temperatures,Relocate food to a refrigeration unit that is capable of maintaining food storage at 41¡F or below.,Corrected,9E59DAFA40850264852578E100537991,9E59DAFA40850264852578E100537991
2B692CB29FC8B59B88256B6C007F12EB,Vito's Italian Restaurant,Active,Permitted,Full Service Restaurant,EBIE-57R2VQ,8181 Thomas Nelson Highway,Lovingston,Nelson,Virginia,22949,Yes,Yes,Yes,Thomas Jefferson,9E59DAFA40850264852578E100537991,Vito's Italian Restaurant,Full Service Restaurant,Risk Factor Assessment,Reed Cranford,7/28/2011 12:00:00 AM,4,0,0,,Smoke Free,3340,Toxics - Storage of Toxic Containers*,TRUE,FALSE,"Containers of Chlorox are not properly stored to prevent the contamination of food, equipment, utensils, linens or single service items.","Containers of Chlorox must be located in an area that is not above food, equipment, utensils, linens or single service items.",,9E59DAFA40850264852578E100537991,9E59DAFA40850264852578E100537991
2BAA43061A889ED888256B6C007EEE1F,Nathaniel Greene Elementary Cafeteria,Active,Permitted,Public Elementary School Food Service,EBIE-57R2NG,8094 Spotswood Trail,Stanardsville,Greene,Virginia,22973,Yes,No,No,Thomas Jefferson,BD0B1DBDD807722F852577C0005007D1,Nathaniel Greene Elementary Cafeteria,Public Elementary School Food Service,Routine,Pamela Burke,10/18/2010 12:00:00 AM,0,0,0,,Smoke Free,,,FALSE,FALSE,,,,BD0B1DBDD807722F852577C0005007D1,BD0B1DBDD807722F852577C0005007D1
2BAA43061A889ED888256B6C007EEE1F,Nathaniel Greene Elementary Cafeteria,Active,Permitted,Public Elementary School Food Service,EBIE-57R2NG,8094 Spotswood Trail,Stanardsville,Greene,Virginia,22973,Yes,No,No,Thomas Jefferson,13B61FEACFD0165C8525785600517BA4,Nathaniel Greene Elementary Cafeteria,Public Elementary School Food Service,Routine,Pamela Burke,3/17/2011 12:00:00 AM,0,1,0,,Smoke Free,2020 A (single-service/single-use),Kitchenware and Tableware,FALSE,FALSE,"Single-service or single-use articles not handled, displayed, or dispensed so that the food- or lip-contact surfaces are protected from contamination. Observedserving  trays on line stored with food surface facing upwards.","Handle, display, or dispense single-service and single-use articles so the food- or lip-contact surface are protected from contamination.",,13B61FEACFD0165C8525785600517BA4,13B61FEACFD0165C8525785600517BA4
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,2310 B,Handwashing - Using a Handwashing Lavatory - No Other Purpose,FALSE,TRUE,The handwash station at the front closest to the service counter is being used for purposes other than washing hands.,The handwash facility identified above is to be used for washing hands only,Corrected,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,1900,Equipment and Utensils - Hot Water and Chemical Sanitizing*,TRUE,TRUE,"When tested, a low concentration of chemical sanitizer was found in the sanitize basin.",Provide chlorine at proper concentration of 50-100 ppm and immerse or expose food contact surfaces to sanitizing solution for adequate time.,Corrected,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,610,Food Storage - Clean and Dry Location,FALSE,FALSE,"Food stored less than 6"" above the floor in the walk-in cooler.","Elevate food storage onto approved shelving with minimum 6"" legs or casters.",,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,570,Cloths - Wiping Cloths - Use Limitation,FALSE,TRUE,Wiping cloths improperly used as an anchor under a cutting board by the sandwich prep unit.,"Ensure wiping cloths are not used for any other purpose. To anchor cutting boards, consider using a fine-mesh bar matting underneath the cutting board to reduce slippage.",,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,1960,"Equipment and Utensils, Air-Drying Required",FALSE,FALSE,Stainless steel food containers were found stacked while wet after cleaning and chemical sanitization.,Items must be allowed to drain and air-dry before being stacked or stored to allow evaporation of chemical sanitizer and moisture that may encourage microbial growth.,,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,886BE813C7007727852577B9006E8105,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,11/10/10 0:00,1,5,0,,Smoke Free,1530,"Sanitizing Solutions, Testing Devices",FALSE,FALSE,There is no properly working test kit provided in the facility for monitoring the concentration of the chemical sanitizing solutions.,Obtain a chlorine test kit so that employees can accurately monitor the concentration of the sanitizing solutions and maintain them at a safe and effective level.,,886BE813C7007727852577B9006E8105,886BE813C7007727852577B9006E8105
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,880B14083034015885257849005E9AE0,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,4/3/11 0:00,2,1,0,,Smoke Free,470,"Food - Packaged and Unpackaged - Separation, Packaging, and Segregation*",TRUE,FALSE,Shell eggs stored over ready-to-eat (RTE) foods like milk (leche) in the Hobart refrigeration unit.,"Separate raw foods of animal origin during storage, preparation, holding, and display from raw RTE food including foods such as fish for sushi or molluscan shellfish, or other raw RTE food such as vegetables, and cooked RTE food.",,880B14083034015885257849005E9AE0,880B14083034015885257849005E9AE0
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,880B14083034015885257849005E9AE0,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,4/3/11 0:00,2,1,0,,Smoke Free,0820 A 2,Food - Potentially Hazardous Food - Cold Holding*,TRUE,FALSE,Food cold holding at improper temperatures,Discard the food and ensure that potentially hazardous foods for cold holding are maintained at 41¡F or below to inhibit the growth of harmful bacteria.,,880B14083034015885257849005E9AE0,880B14083034015885257849005E9AE0
2BB2C63DA86BAD5E852573D8005526F9,EL Pollo Loco,Active,Pending,Full Service Restaurant,TBAN-82YJJC,1417 North Emmet Street,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,880B14083034015885257849005E9AE0,EL Pollo Loco,Full Service Restaurant,Routine,Roy Crewz,4/3/11 0:00,2,1,0,,Smoke Free,1530,"Sanitizing Solutions, Testing Devices",FALSE,TRUE,There is no properly working test kit provided in the facility for monitoring the concentration of the chemical sanitizing solutions.,Obtain a quat ammonium test kit so that employees can accurately monitor the concentration of the sanitizing solutions and maintain them at a safe and effective level.,Corrected,880B14083034015885257849005E9AE0,880B14083034015885257849005E9AE0
2BC5DB0F9DE3ABFC85257618005C2E46,Subway/Shree AK Dunt. Inc,Active,Permitted,Fast Food Restaurant/Caterer,SWHN-7V4NMT,540 Radford Lane,Crozet,Albemarle,VA,22932,Yes,No,No,Thomas Jefferson,637CBFFE83EA58C3852578D4004B8611,Subway/Shree AK Dunt. Inc,Fast Food Restaurant/Caterer,Routine,Pamela Burke,7/21/2011 12:00:00 AM,0,2,0,,Smoke Free,1960,"Equipment and Utensils, Air-Drying Required",FALSE,FALSE,Food containers were found stacked while wet after cleaning and chemical sanitization. Observed some black plastic food pans stacked wet.,Items must be allowed to drain and air-dry before being stacked or stored to allow evaporation of chemical sanitizer and moisture that may encourage microbial growth.,,637CBFFE83EA58C3852578D4004B8611,637CBFFE83EA58C3852578D4004B8611
2BC5DB0F9DE3ABFC85257618005C2E46,Subway/Shree AK Dunt. Inc,Active,Permitted,Fast Food Restaurant/Caterer,SWHN-7V4NMT,540 Radford Lane,Crozet,Albemarle,VA,22932,Yes,No,No,Thomas Jefferson,637CBFFE83EA58C3852578D4004B8611,Subway/Shree AK Dunt. Inc,Fast Food Restaurant/Caterer,Routine,Pamela Burke,7/21/2011 12:00:00 AM,0,2,0,,Smoke Free,3220,Mops - Drying Mops,FALSE,FALSE,"Mops not hung up to air dry. Observed multiple mops or mop heads not being stored hung to dry,",Wet use maintenance items such as mops must be hung in a position that allows them to air dry so they are not allowed to grow contamination which can then be spread through the establishment at the next use.,,637CBFFE83EA58C3852578D4004B8611,637CBFFE83EA58C3852578D4004B8611
2C0C1311F45CE0B485256C22005DFA01,Jackson-Via Elementary,Active,Pending,Summer Food Service Program Feeding Site,TBAN-8J2JZ2,508 Harris Road,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,D27A7C6F481800EC852578BF0053F946,Jackson-Via Elementary,Summer Food Service Program Feeding Site,Follow-up,Eric Stutz,6/30/2011 12:00:00 AM,0,0,0.5,,Smoke Free,NULL,NULL,FALSE,FALSE,NULL,NULL,NULL,D27A7C6F481800EC852578BF0053F946,NULL
2C0C1311F45CE0B485256C22005DFA01,Jackson-Via Elementary,Active,Pending,Summer Food Service Program Feeding Site,TBAN-8J2JZ2,508 Harris Road,Charlottesville,Charlottesville City,VA,22903,Yes,Yes,Yes,Thomas Jefferson,E1BE235E7EC84E87852578BC00545539,Jackson-Via Elementary,Summer Food Service Program Feeding Site,Routine,Eric Stutz,6/27/2011 12:00:00 AM,1,0,0.6,,Smoke Free,0820 A 1,Food - Potentially Hazardous Food - Hot Holding*,TRUE,FALSE,"Hamburgers hot holding at improper temperatures.  Upon receipt of food to program site, hamburger internal temperature  meausred 116F.",Hot hold potentially hazardous food at 135¡F or above to inhibit the growth of harmful bacteria.,,E1BE235E7EC84E87852578BC00545539,E1BE235E7EC84E87852578BC00545539
